hash,texto
99fa5f08a70b6a0b539ae17373def772,3.0
d983a2b1e0cfa3b1de739bd793c82925,4.9
9c9cc55737171cbac9b9e4fba557cdd9,4.3
d3e40a5900ec5182defa9ada5c96b07d,3.6
8ef08237d19f3928eefd69c97eb63ad6,2.3
0e92162886de73b58a8f9139bf369dda,3.3
e2183b45e0ca1b73bb3d41552090024a,2.8
a81dc74120af4160084d91aa7ea8534d,
8e3241a0138adcdf8618c1f657ea9a5b,
01fd9125cee52233c138437ccd6b2beb,4.1
55ddbb7bf662b759ccb52cc3996fd6ec,
031b5b2a430e9a7a970ef916a19de488,4.2
8b5b7fe7671d73ee9f196e2bada3cb24,4.1
4b1c7db7b798b4c5d2f61fae6eac2fcf,4.3
9d6f45d0a9cd45574f555413cc65eb10,3.3
5d0784cb9998b8675677bfa794d5cd5b,
f6b845f813e4c007117d8e5ceb516d67,
e23ff140f11cc8f532b06d9fe51fb530,4.3
267e3e9b79e166fc68fba7eece2ffea4,3.4
ba6f25c38213a247a7e723a21c55686d,4.9
0442d9978f9041508b2a841e384aa5e7,3.3
e824eef355ded6b38c0ebad09dd5a3a3,4.6
5b3e93467ef23d250fcc7c63167eb8af,3.1
7324cc8a0504d75f5d878cc16e3fce52,3.8
1f5dd4f69e74ec963d4542f7b35062a9,3.5
bd73e4b0ef4382a1fb1ddd2d31e250a9,1
6c021d7b9fbd189f4edb542be8c7b095,18
cb5844d4e15678c154dcf9d35f5ab960,3.9
4e4536256176e7e3117563b5477b40df,3.0
0a140c6ed83c89289825d20adbde421e,.
8e3a5dd48e95a4d77968d374883086b2,3.8
a803b4a1056d816bb48dfdde6140c857,4.5
92a10a54ee0bf6bf62ec3cc4fa7f6f89,3.9
3777eb602f1e52eb4d842f8fcc335a2a,4.6
f38d933c9cf7bf1442a025486b6136f3,3.9
6d047f28d1e43488c008bbdad04f0447,4.1
8dc81c4602fd526711626e16ee0c4a4e,3.4
14b4a17fb651f44117211a68cfd7b5e0,4.5
d5029cdd17384214eafd8d3fb1c5a782,1.4
345cea415dee878e4d983241c4e1ebe9,3.0
71fa3eaf1829e74c0c581685bb21fd9d,4.3
3ae8ada8bc71c5fb43096d02ba5ebabf,29
10f5d32122a67ad7333166bc3ea36412,2.0
68dd8a0b18f6cf9768064ff89670bc38,3.
7a50c5e3f4f193f553a6f8fb3ac2fb31,4.8
23e31e346e7b34a02e587b5eeca7fc8c,4.4
a12542d9946e56efac4f1648fcff35b7,3.7
8050ccef50f10088f5484857af793557,
bb75b26d0133f7496aa0a2374189e507,4.4
3c9c17a3cd3ab6e8b1c033da2a8c9d6e,4.3
5f45d704facbea84a8d46ada1040136d,3.6
1f789f687081a955f49688f5062b74b9,4.2
32b50c1497ac0a16085ee0a9751b60e6,1
b5d7c82d7a92c48b266fb0e89bd8a079,3.3
4126bdf4dda0d9da5b55bdd2ffab66f0,
b381eb8207fa3579504022077fe44a2a,4.9
431ae5e013286ace6db5ffffd07bf73e,4.5
8322d06d33989560f49b9607913cb170,46
7560692d9911ceb4e41a28a2cd4cb195,3.8
77dd83efe16f0d9e481c190fb9aa885a,
add96ca790f67352eae754f7b7333547,7
ae077bd04327c9314982bbd246781183,1
844782bdabf739a65cf0bca2d12d7f99,3.6
ef21905b4ee8f3e0c8fee7ee61055138,3.9
f592016aa81b95dcb67aa3306c74a74e,4.2
44d9a58ff5de78861def895c0f310296,45
411477c27044bf6440c4a5c72fac8e58,45
7fd0a9d0289f1aa792e549a1681186e6,4.9
4d750e3d18433f400c9add67ebcb757f,4.2
925b6e17ad964166c943e2325ed456bc,4.0
b01a7a675a088b483547033c21f5f38a,4.8
b188aa7db82060aa028db813db2fa849,4.8
f2b2dc2180324b3482d731e3f10387d6,3.8
eb2c8b11b5b6480f923ec3188ce06eab,2.8
ad739520ca254d5ee09aefa87186fc4f,
099e87fde67fdc9cade0d7f980d718f7,4.3
20fa63fb5f542584d46422ee37f42e74,3.5
6f68ee06dbabfb80e2c13c485d4ebd64,4.6
7aa18001d8f322ee6d411735ee4945be,
260d1adc0e52253885cb19699052e6b4,2.5
e50ff7126a408862ac0a386011b4b81d,3.9
f816e50c2ada530127408c716c525428,3.9
2273c2eee48bf3e19b38cd6f05120e90,4.2
e9724d009f443dddd9a241521af7dc57,3.8
45c68ded82cb8c9b6e7a6bf1c5a185d6,2.7
ff98921e9dcfee6c12c1ed5b2b749677,
17e09e6fce51478a01e6e98ed4b2ae9f,47
614537aa74b02cacd7dd179d7babebc2,3.
12615392c4b185ef4fa4c035a3c7f5f3,3.8
d8ba49035d21501d093607b8cd2ef6a4,4.0
6b8095f4a38443ce69f9e34d86dccc14,4.9
ee683b9326be73dfeffde9f867023ebe,3.4
7409a5686c7ae1901a83ccd6a642af40,
8bead20bf79e19574d632dc34983383f,3.9
d35bd28c2c36b469aed6ca18b9043e90,3.9
e0552961b14e17e32d669b2d517f6d2a,3.8
6831ecae6666ce345aaf950194f945b6,4.3
ccf0df834c658f5e31b98515c7602183,3.8
a2d1ba8386d4e526e078591b6bf124dc,4.6
1dc90188bdfc2227c57af93d6f49106a,4.4
7a1025a546285f89d940ccc38e1b8e96,34
1f7abeb1aef62986ef7a9bcb262cf44c,3.9
c4e2060d341104146f604b0dc2f70a99,
61e929725bcbf4be1bfc290d74aab5cd,4.5
62d779020d0f63c41311e77b2e0e9069,4.9
5cb9d7ce8ecd16fc6ef1fcdf6ca65c6d,3.2
f9cf7c795f7588fd23d7f43b5242d449,3.6
82730fce25840b2bfeaf4e106d799574,"6
."
7c704c1639a179e17254f3b733a2980b,3.0
016ddfa1fa399b455a67c224ac1f1186,3.1
71f566002c7d50bf5a51128553750fbf,47
951ebfd60647249782fc2f28783acfcb,1
de04cc7b9a5c0134b4e0ebe04cec056d,2.2
ddaaf586480d9c3f2ab52eb827d729e9,3.5
939194cb6bf7a228f53f732d6727037b,3.4
54979ecfec56955ee293af90527bacd4,35
fd7107613fe781a875ac5dca368a3e53,4.3
7081d3e376730700531996819a55b11d,4.3
1b5561f60076ad36d4621ca7673002ee,
3494743e85592485d84231e81a14475a,
3226d330e6d6a63126f7dd0372084e7c,
c39198db0848031f30c90507df60c726,3.4
655380d242669e11f8e8c6d150c80061,3.6
d414123420dd1d28fb2d8399891b74d0,2.0
51496c58e0a3c0af712c98d03b33ed54,4.5
bb19a9be084a45f8fdfeef25f4c23ad5,4.0
ff825a6adb570339cf667f0436ec8777,3.9
f2427730a2fdc218ba57aa10db6711f1,4.8
ec90f1461dae89ef418f6ccf6e043089,
68025f32c044cec7e617407ba9552d36,4.3
9ec34919e4e5cb7bd5346c96f6ed9de2,31
f855ff815319d509ecec71c2a827746a,3.7
a82e19d518478dc0c7d889a1aa633bda,4.8
95098eab25ddb7db430204b799f824be,3.8
738d342b497161152727d4a0d3188ee1,3.6
6f586d0bce4c4a7d0d36c7d374915c10,4.8
9c8c4e7d579c0f113663f42e817734c1,3.0
4eccbed59ef1e88b23768efc7c28a78d,4.3
04876383bc9dd21112d0b214ca8463e0,4.2
ed48684788bd661b6a99f87194a076d9,3.8
6108c9cca0290fb7cb2a9e92e84038d1,3.4
c2484b7a3bf53c9bb156a39634694700,4.9
3541f6b20ab63df1c3c91331f9badfae,4.3
1fb24362efc7dda5c3f54681d91c188f,4.8
fd94915d77f085fbe8ec1a6e2d1fafd8,4.4
c8312162fe2b349e936310be3d726a34,4.0
5783d71662e455652863b1c78c36b1f6,4.6
2694e86ff5978c43e31581780e655ed8,4.6
6b5ed80c6431bae9d98f277085224c5b,4.3
aef3c972dfe0c64a33a4525c0f6f07f2,3.5
957033c6e895f622190391d872d08435,4.5
82c5082e8921d15ed3fcf23d30ed67b2,3.8
c69280b47eeeb5150a8e84ede1a5f54b,2.8
0f4285cc99fa4b95efd77fdb88899c73,2.9
8f3707236475be5065da0d5e0d85df6a,3.2
0ec79deed3825363a36accb55b9834b0,3.7
bd2420f05469677621c52648607436c1,3.8
6c02920bf4bbaf568985720415b126ff,4.4
db50fa7545617082254db0533d14a5c2,4.4
b76b9a7d142299af6b26f51a6f18f028,
4cbef22dddaf26e48ba67c5a0f9e1834,24
309f5594f1b9a4d94e4b7fa463f307e2,4.1
7bbde2a787c4252280b71713d0e41268,4.4
d7762c64cb01550855e5eef961474bb2,4.0
4d4d9dc0d7049a9cdbf449a989c4d4c6,4.1
d8566dcb07e4433c02a81ccb88a289e6,4.7
6e83df82da66afe37619b15ef210556f,3
4392837854f801da5c391c8a5f52b7ac,30
2b846f545741cc23642bf548f910b374,3.9
f7eff04f9f7cc62f3a84da40cdc02750,3.5
746f6e3ee0ac38e803afac8099fb2c74,3.6
b0c8850afb2a985fbb49ecb1951042b6,4.0
7f9e44ae3f15e10b25e33f56a73dbe36,3.7
18afdc2e8a6abaa12d0ef2fec2a9310a,3.4
85a3b29bb80f75632f74d041cd4180ae,24
4f5e853096bbeafa6c213ed2f860ed72,4.9
0c7251522dcbf2514c5d26f2c8109153,3.1
4d5a8f1ec9c1edbe8de8100f95997ea6,4.3
3e840491c94fa9cbc89b79fcfc84bf5e,3.2
d041157aecfdce48ff38d1d6fc312bf1,
f0e0799a43e5c1b116e9a823c32641d6,3.4
230db84976d018565ecb1a120f26570f,3.9
c0af219397021c468006b989011d1d63,4.0
f737a19ebd27ce5a24800595d0bd0e47,3.3
c70d86462d02f8a2f142464ee80e8bb9,2.8
1ca38cc8464acd5ba5e1ce2f37735c79,
fcf4a5e187b317f10eb540360300049e,5.0
8b2d4c703f73e0ed9d06a06988011e71,4.8
c43c5c240ace6122169a67c27e62691a,5.0
db371a2635b5fa637c9c8017ea62c229,4.1
56e48f2e903e4e99ae03b76261bcc1e3,3.1
50009761526252c5d9b3da38deb7740e,
4a4c61f90dc5f95a4a9484c6d3f13423,3.0
c87a15a35b724ccd748dddde985d0e81,1
cdbe0233215339632215782fdd332a44,
358f585c203264007036e050cddaf05b,2.3
11d76c03ed4e64049b630f9953b2cebc,47
d007a3ea6bb19a16adb84944ef06cd31,4.6
a60630d500bea378df3f740959b05ee4,4.6
d2776ea3a06cf4da5ab29543c417c6d8,3.9
7fc7ba80392cb08b969d55d7f4d5e79e,3.2
d537746157dfe77d17273af709e94bd3,4.3
0c35a8e28a3072800a24f68e6d143837,3.8
2db86d8f98f04ea3577e4b9ade1288cd,3.3
02fe6af552089d8578ac9aad405b9492,
2b19ed4656ecdb57deda394894c648b9,4.8
d3a194885dd9f4b378caf00e3b5e852d,3.0
d8ba7ade5bd25c139f862b699471fda0,4.3
40ecaff2fb1218322cb21fae51996552,4.4
4e839b56bdaae50a9f1a007b1c7a9bdb,3.2
3fcad4d4aea5ccafddb80b49736f20dd,3.0
966214ed1f679bf00ac3d49667c4d3fa,3.9
a95f833ab5582700d8847c9e41390981,4.1
2ee35bedbf24c5e54bf4618f9b7ddd1f,4.9
33174ef1975b78a15a93a4afcb59b2fe,4.3
fa31f672b7c0c7cfa7e0a58671b39f8b,
829a210ce7fdb8c8bb09a55d3512cf7d,3.7
480bc54346ce8b57b1d2596b84b3661f,4.0
0ced1b6113b8517e30f696fcd75cbaed,2.4
c7a8013916de51c43f9249afbefe5eeb,3.9
647568fc88f65346879894df532ec743,1
8a7c046f96509081bfd6be52bc2bc221,4.1
aa78075ade8d8eac293cf77f4683f74f,2.0
8e810f8a898821216357cefa161dd8e8,4.2
cde9d6fe7ed1d8ac47dbe9adc7ffd355,3.0
82ff8fbbddce5c7bf902608fcf64d806,4.3
8a34c4408eca5b080c6a29ebafcaa207,3.7
41bd5082c28d7ae89e6846d81117e85e,4.3
7199e17c060a5ab2034df8b5572e39fe,3.9
0d5bd3c15b956359d3459a05cfe4e8bb,3.5
9719e3a5054825341eca03e44309ce0b,4.1
71a9cb7fc549e4ef6c9c1d70292449c2,4.8
ac5c84ea4df0c3b11631d4cac32f92be,4.7
055d7d602a2897812a322317e4359e94,4.
fa30dfdc308e579f3ad81da14bffaf11,.7
572a606ac363339377881c5a91f5b57c,3.3
c00fff6a784651dd10b164724a15ae0d,4.2
101042512438a53310c3b9e1460caa0d,
080ee174fb99624f53a1cf0e9aaf6697,4.6
fea50c384e4e6edc31bfe1f69a6c10c8,4.5
18d282d8bda5b8f5e221113eb7e7b5d5,
b30fff603a31e2440506437d0920d395,4.3
a049ae3faba60ceb25fc41c6e3d3dbdd,4.3
0fb4d9aa9f4cca46fade94bba0bdad63,".
."
8881cdeed92b7726e7b9e54384554ac3,3.6
b2d25e093481e8955c9fad0b4c6892d4,4.3
04081be231d03342250429c14c32767e,4.0
ea033a8de8b60c6818a3fda2c18f39da,4.2
5a475f5ae96c2c3fda18dccdc24b6df8,
478fd8e34c982ddc0d45111eae0918c4,3.2
535e962abed4e8fa7b4cd25fe5a2864b,4.9
a37fdf6d29b893071c2362431912065f,4.2
2a52dfd0c3090ab345b5f50f3b4b7689,3.9
38028a9b923bbbce2ffc28ca170f9583,2.3
b8c148ec9d5a211f974dea6e475ebec5,3.8
5fb533fd2ae846c17c48c4ad0b6d4e53,3.5
2a996c213019a18a5bc769fb5e4bfe67,3.6
5b43eaa844ee2b8ab16c181546cf8671,3.0
722a343308366c3312061a5ee421a91d,3.
7b0d4a2b8b535d3400aac39bf1675b7b,3.9
42ada1f54094579e5fa6d46f2b8486c1,4.
ebc04e4327be543fe44a0ceaa52209da,3.7
48fd3fac427285fa846ba93fee002bd7,5.0
895beef73b0aeb22c5cae73fba651381,3.2
36d49e618bb9cfd85e0d19a9580c7f61,
b377c946a43fe25305a2245e026e23b1,3.4
9b779969ae275ee4580c840a038e94f7,4.5
92c7cd35fd658f57a52553e485ff9d17,4.2
229ad9c2ad5c1c6c657fd10fa46b4890,4.3
37094cb050a47a801bcdd555ef46474d,4.6
6540eb10634d10be9fd00bd6d21f40e1,3.6
7c732ac50fa360f9586c42ed898602f3,3.9
ef809b6a947bded1c36c796bae5831ad,3.7
cf32735483b722399ba544c40c506b51,4.6
29901ee2774e4c4e57247134c4613649,4.6
062c56ffade64804e046487e7b5ebfa8,3.2
c58e3dbcc6fd320a5512d62f07aaf1ab,
e5f1b053f31957d9407d284637c27778,4.2
f27fd3a5824a53374420fb34b8b11e6e,4.6
f26ea8dcbca87548a857cf5b3816d82b,
f645430b04efebe69bc6e296119e916b,4.4
b513c27ecbfb6f52f4d635b517a5d3ed,3.0
4bae7bbcb6c19f1d91da7d9fa0670148,2
a4029cc54cee12e3b98a424aac390226,4.7
aa857d35d02cff1f40cf8045ad07e9bb,4
08f94cebf33af096dfcdc4b0580d153b,4.6
5de34fe1e1c6fc364db9e7179cd5e2ce,3.9
8f45561452708846b157ebb077f37e5f,.
6686f960462b83894019235caaa746f2,3.9
0ab8dd6f878a0315bd55ad673ded9d62,4.4
04102d0fa7627a074cdf58392178dd2a,3.9
553aa8a80bcaaf4cfc7db619f72e333c,4.3
f77fb14614106d1bb0eef3f54fc5cb25,2
b025c21b11957bbca503c2d14f2d11d2,3.7
b61ad16710964662b4f819c828b21e73,3.0
c558be9f0ea2ed7f63722e0c13929eaa,
5ea0ecb36fb4afc4aff0629e381f3ba3,4.6
96f7b0c634d03a3b88d62e85d50f1e04,
7e6e0ea7bc754f7f0d96d37c2c77edf2,3.9
cfbda9f95086227acbf0de7f50b40b45,3.0
6055ba45aa8c400ec5833a7d586f6ad8,4.6
a5e976f8df355416b81a2abe89705695,
84fd3c8639561a465bd1e911ecdf0f27,3.7
6217807e79aa90df40a486acf15a36ae,3.3
ffad19435cb6a8aae04650579c8186ea,4.9
80e2ccc65c031494bcfb24f828e34bb2,4.9
d0f52ef6b2c1166ecced06960745f685,3.0
f193649fab32380cd815603c4e0fbcd2,3.0
9336863e9611355d997ce9cf7024a202,4.3
3a9547d483c58405caae521c4d33b962,3.0
3bb4bbd1f2d938e3d230e6eb68a65f2f,4.5
d88ea27cae32707144ae1dc3205d3966,3.
f6ebc1ae4c4d53a57ac7c1f77c69ee54,4.2
b3256f06d6c389c453b84916caacf4a5,4.3
a9ad176470bc1718e21c72557e6c539b,3.2
71c04e4d75f6c44422483518d7ea1845,3.3
2dae8a4c92d089db3507bcfd0fc648aa,4.9
d4f479822bf34c0ff5de6b35fe343e77,4.6
6f83bcb4a4fb5d1b2a29777aa9f9c31e,3.0
a47d9ccb1b700a5fabd113ed1faaedf2,
7e13ebf14f759a85498c4395141ccfbc,4.4
d793e6ac71d1d7bb348782077842b1cc,4.4
2f46c3b80097035d5be091c290366d56,4.2
77e74ad99d9eecb4cc5c5120f3f9d854,3.7
8ca22b88c0fb6ed305ff873dbcd5f264,4.2
70ba92aea65171de4d8b69a117479ab8,3.7
7aebc69f31aeef6cbbe8c00a6a4b081e,3.8
601a7e24f7b1991737778d8d65110330,4.3
9168aceb784f9b0d322167fb82db7d10,
8ba3fa1203d2cffd43de580f5ee18649,3.0
bd34724ac1d57f278cc51748d1d7715b,4.2
3d29864db101e83d8622c43ecdbdb589,45
322c7dae5e8fb23f7fee31e71d0c032e,2.4
2f859d47639d02157c6bbff2e02c1eef,47
1b9c1be2b5b2049feed0b03368082e9a,
97b9ca6e2e59d541212cbdc37afa6a20,15
c7eab1ec95d5e351fac9ee600f7162df,3.7
0c85f0a56a4ad463425f7013b460889e,4.2
d730d31583f677164500cb58eccd128e,4.1
5bf6038fba1bf8a44a9aea78caa60d5b,3.5
16e664571ccdca65b8f962632b20121c,4.1
79badbadbd6a6fa703d42dcfcdecfe3f,4.7
9ab72d608b2d268b422dbbb55940ebc5,4.6
a02b2a62c637c513bb1b1c4713ed4174,2.9
c676eca3044952e32d761ea7bd346e5b,3.0
5b728a0c052b4edc0c45e7722608763d,3.5
c10b13175885d8c3fe84d88fff18c5e9,4.4
52da1a1b6ba039513479197193e92af0,.7
c470f1b869b5cfe14d10d25d9762580b,3.4
5acd92b94b9c8e028c5055b78602798f,4.4
cfdc7559fbd9631167e89256d5db380f,4.1
6444570ab9793d314d4ba3c3984df7c3,4.6
7059b7317de27ede88b13cf22161a49c,3.5
5925238cbc674ce830a021e5edf428b8,4.3
e0d0024542094921d779026bc09626da,4.5
25e0f3a2f4c950cc6f95b891f19a97fb,2.9
5ffea47fe09298870e6302b65dc42e68,
6d530d4e26d3037a6d7c798de85f88e4,4.2
994285ea7d43c86324defa638d8c62bb,3.2
1daee1760a912b246522fc43a28886cf,
a30aed86ffd85aca03d27d8445cc5a4e,
2af6fe8cd59d75acccf5f6d7e65b9bfb,4.3
fbb4b1dddbb7d90f74525f1fee676cbb,3.3
bca56c2ecb1104d51c5615ee00d9aa68,4.1
cb099c983394914cde42ba0f6e0b019a,4.5
7c54814a3e9e07a73709b8eea868add3,4.9
1554f49a3ee37b914a14bc03a76a2451,4.1
1ff9bf13aff714844a8cc433e8e64f8b,3.3
7ce1536b19f090e2a471eb1938d62bc1,3.1
7ffea3a4cc1242a51ffcf1b523d726d1,4.5
3669694b6f0c5d5f1158e4dec66cff91,3.5
7a7ba04d868058650c69731b05fde0e5,
4aff6c24b343dc09fc30a167f26d0ab9,4.2
09d30820f8c2d12eca6cc81258f1ccb4,4.5
60d84e5f67e7629603d120a8144e1f81,4.6
59a5e40f789960e4f7976c7ffbcdd5d6,3.8
9451c661c6fafd5d2a5ffa2460730e91,3.7
22db6cbd2af247d3f0e1027ad8b2356b,17
07ae41037786b43bad01c776be9ce2d4,5.0
9668ee4500a7e4f8fd49c16942db602d,".
."
95d1d880fff6773e88e2c797b7411f23,4.0
4e4aa263880c7a5de759e8b09c9e9523,3.6
8c4c65ad9c6ca7ac4640b7e73f3abe11,4.1
df85dfe3aad752cf93ac770fe6f1cd29,4.8
12c0663388d47d4907e2c122ebe93d79,4.4
1f4ff08d690fef6df881021f385d9d1a,4.2
dd91158cf56eb077a344b43300548bef,4.5
4dc019364e3170b19609912db750c954,0
8fd8e057e0a43dad529b0f69ead80add,3.2
8d4b1991693457eed5a955ff6f223c8d,4.3
0cdb11e6afc301a32f9f397ca3c7961a,5.0
db62e12961120f1f8cdf0d0d32868a8b,4.1
ac2c2444916de4b5465cb101af2cd7e3,3.0
c93738c4f020584e36639e447aae6dbc,4.3
ef3073e2fba0f290331d67f6d5b4c9d7,4.6
e9670cee927b9d95ad447032e87cc1d1,3.7
47f2809afefdb2b17b09aa1611b7b711,47
bbfa4662f6d9e8b1de40a3699a4c38c4,.0
de88f1b2587dff10d88f6a7b3937f75e,4.5
60b008f7ab6da6abe7c7b23309a0ac7e,3.9
5ab2eac2222ba622de9cc452c82b9507,4.0
a048a9a9ef9954dae8dea26ad7a7b7b6,47
b9c15d52045fdad0caad8c5b00d933ca,4.8
95086ad3195e6c0b48865b439c6d2798,3.2
30d6e5d720d57070fd3c92118ebcf2aa,2.0
b1e81a7539babc97ed29178477775b52,3.0
ab2d61e4e0ea7842edc03043215d40ff,4.3
72956f8c271042d4e2c521820da528b3,4.3
01c6bb8ba993a2200276e5bf36e2a4c5,4.5
6d2e07f72731ca95767667d2552e5824,3.5
53fbcdefc4de2f2bce9eb4bad2156007,2.9
f76565d1d64d88f6c82db2b227c22fed,3.8
365126ed8b5181de6a78d9d8d44b0c6b,4.1
713777b66e7673fc98c0b3327d6cb3f3,4.3
02cb2228784afe9f5305128c60965f68,4.4
024066b87dee543e2962bad40e5e07a8,2.0
dc2f89d454c6fc8ce984aaff9b0d55cc,
4fc92d3b2cfaed20739902623c0d4825,.0
c3fc79b4741bedcba75fb4101659a71c,17
e8298e55b216e965624a141f7f157483,3.6
c50d89af7eff80057944284bcbdc59a2,
64cd009e34adab5181af58524cab3fd6,4.5
79fdcef61475eb19cc49a094fcca9f67,4.4
4a5dd06ac33d84c6ba6ac0fcaa483363,4.9
866f121a62c5ba97ab78b5940b5fd1ea,4.8
8ad27757ce8c8a222b53832aeeb3f360,3.0
53c4f96a47a3cbbca89255849a864ad1,
320579f37713df3e4769514f9e91539d,2.0
ae99ed7fe42ab01a43810768d3768bfe,4.4
752bfd8eb9d2a4025d7b55892d8f826e,3.8
85acb1da8222cf8d753c723933e5d527,3.9
441df2eda60ddba5ed4720a7e15142d4,4.9
12f656969e15506995fb2e785d0d1f8c,3.7
f498bd181dd67ffd4661ff235c9efd9f,4.4
a8e44ef2b003845c91dde90f7e8efdb6,9
6c368abb8e892f52bc4b780a44a77d34,
4562f954d0fcb4b6063750cd1e3da709,
84937491ea7d54cadca1b64da4a71a05,3.6
c02e457271b43a03d955ed25087af56e,4
d350cf0d8f99ae11b9698a804eb33f0c,4.9
339f6ee3dca75ff306e55173b28ae978,15
2277f65a1467f3801f5442ad6eee3135,3.3
f3315fb8abcfef6973af1d747aa70988,4.9
3990b97756e907ae1649187bf178b35a,4.4
83d93c8cfbc195b2475d8372b224ffb2,1
7cc3a5a0e38adeb0631aceb1f9aa1e94,4.8
ad9090ee984dae923574c1a90c109314,3.3
eba5cda01761780f9992a8ed9f6c9e5a,3.2
745ed895dd3371fe4ad750765111fe85,
83ccacaf4252c5dbfe8d3f8ff27d0a72,".
38
.

.. . 7"
eb73821b45ca689a6ad3809d281616d7,1
d7f21f263ba1b73c7539e46aae9d9fea,3.5
8de4b3782ac2ec0a30141956cb638737,3.7
39eb7a2ec3fc9e8f8a11e172c79474fc,3.0
4b98118a8ee63a567af9ea58dcdfafaf,
7000e2d0c9e6666be9161d3e32b2dfe5,3.5
85a61e2dcd09543123523eb6e042c87c,4.3
e08ba4750710c9a13e0095955cf53bb8,3.6
f3cef7192c1db5c43999d8c2062f19e9,3.0
9460d13b880b0455d04196d9cf88ab7e,4.3
f7587d2f22e0cd042a4e897098ec8283,4.3
dc92f6d867ed51f460fea3d64a4c220e,3.0
f1d08de42a75b7f87d2c01f8e5bc7281,
842d8acf2bcb8841d83cd9cc59c9a6c2,3.2
08f16dafc41a78c219ce9f58222817d5,3.2
255403d33c63606412179bc29a526c0e,3.6
18e8db6c72c6b0b49e1596b7ae6521bb,3.1
62b5cbc958f6f82f9334b917459d012d,4.1
51c86e370573bf3e3a5e9e8cae205917,4.0
457645c0cd2d5d6796de398cc05a9b5e,3.3
51c56d474daaffdabcaf667cb48984e3,4.0
79b85d5bd567d245c50ff8810a9826ec,3.5
1bd14561e1e7c07d3e2c83c3ea4b6aee,4.5
116057d9921922ed7f60d690be1f0089,2.3
2e9e662565e3781c7c9320fdca4e610d,
2e4efaa89b84223ff1e14ed5b50eafba,
9d6fb3331a86ceaa786ce07f767b57c8,3.3
65bfdd2a81ccf3521328c6b3d24ee407,4.6
8a7587fac103775bcf9b6e669abd7325,4.3
bcf76da4a1d4546d6f64ea2e5806a4e5,3.7
153b9fd04910baa09f6d98550e33c442,4.2
d9671dbe69a6ad5ec1616d630796e984,4.2
3832df16926fde375cb3127b898c05eb,4.3
1749acf0a20a396eb63011713a13377a,3.8
1f158e632d460a0d01bcbd44d9da38b7,3.8
eb13715354486f0b025a6261aaa89216,3.7
7f5811a99771888b88150fadf52924c5,
c9f654b8615fdce59e7c164007e6a488,4.9
c717d001304d7e30a05cc2741f58ccdd,4.3
ac66c82d84dcc77486f2591855765cc5,
a2421e9b09cce8653acb07d49e21e4aa,3.9
e21486eb98820ea3e9a46a881789264c,2.3
6bdba9b50798ec3ca5963593655c90fb,4.1
3abe2038121c3f5c15e673fad6905a63,3.7
f383ee3551839208ba3176e57900210d,4.6
15215877e0d347ac25ec76741c029f51,3.6
f2630f311bf8afebd8b6f51a438518ac,46
b9488e444184ef8540b5af025c8a72df,4.2
6e135344ba58334be801bd6a6ad5ac17,4.9
12b6373355086a8dcf03eecbf3f530da,
8843ce8c7de51479946d75a38fa1a129,4.8
4831c2eadf39a32281b336c584709572,3.6
04bcefc93b9ab9f0805d95ba63d820d5,4.3
27f1f04491b423897871d2dae4a6995a,3.9
504d8d0efb690cfe114a5b42a5727a2f,4.8
52f2e2a1711210a149e1f29c52204434,4.1
4e7756c3c06cdc4aecbc7888a29f9112,
a343bd3101356d7c87a9ab1a519a5ed8,3.5
d9e13ff7f4e76536ed0d0e4a8769384c,3.7
9da57fd7c4b17897a07e7a55b2e05970,4.9
f0eeb7def50b879d8546cdb5057d6ad6,3
e588184095eb8a9ac34951164021743c,
ddb761c741563fafdaf3c0689737e480,3.1
dc96fd71a7b4393b7aa396861a40e23d,
733e73ac8e1c639f38231c8bbe82e4d2,4.3
984e7c532b47f71f759d268d7a5fff2c,4.1
dd1ed9999947ee58664b67c4a29dc016,3.8
7d3f1fc4607a1c2cddbe41145b081093,
ad753841e3f01f9484b8d148c51f7e05,4.3
9b07b87f22a015c0c1b96befb3e477bb,4.5
02752965039ab7f03a50901d7bf0accc,3.9
2aae0abc0df8b326481742b5ab43f546,4.6
aa15560ba93079427b647d800f1afffd,4.0
a05099f9441e89e190f19eb5c787999d,3.4
15ac7f1f884a8afc16fbf818be281b2d,3.8
1fbb3b8ace25821f03b2ac1975956cbd,3.5
e4f54a67e670bd7f0de0f6c03a097516,4.5
03781df8b0305effa80c1b76f4924a5e,3.0
4c037bffb15379983dd7df8e7b510464,0
4307048934bd5f773ddb6967f679e1c5,4.4
11e4537b292d6ba968ebfe51cc9fa001,4.3
9074fe4c820783bb452073cccf596fc7,3.6
67feebc72c2c730c67a1755b7ab0c4ff,3.5
7564d02a1637efc04cbebb9d2d7626dc,4.3
90c9fcfeff8861f05f6ff53064127c2b,5.0
9710175fd1edb0ef51013f59ddea099b,3.7
594f5ce08df4e775390414f34cfe5ab9,3.6
9a49ca5c9a47fbd03b1437d286ea3463,4.3
3d13e5293f1ba3d8f3005a31f42166b1,3.6
c47fe66997021c5741e60130af82617c,4.3
9b25d2ab9485ba111dbd95b56ae2db70,3.5
f71f05549cb8a97f6625395e33b63c1b,3
461479a72de6fd1378ad5f9e050b8f19,4.0
50605473e72f138909e9756217e0855b,3.8
77c0b42bc12742485d0f8968e5281d0f,3.3
